camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location
41251337,ATLANTIC DINER,Queens,111-16,ATLANTIC AVENUE,11419.0,7188496673,American,2024-04-16,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,25.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.692184770551,-73.834580274446,409.0,29.0,11800.0,4000000.0,4093970004.0,QN54,POINT (-73.834580274446 40.692184770551)
50096780,SUSHI BY BOU,Manhattan,32,EAST   32 STREET,10016.0,9176890660,Japanese,2022-02-23,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,5.0,B,2022-02-23T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.746328200636,-73.983579156476,105.0,4.0,7400.0,1016996.0,1008610054.0,MN17,POINT (-73.983579156476 40.746328200636)
50043707,DRAGON GARDEN,Queens,86-18,ROCKAWAY BEACH BOULEVARD,11693.0,7189451808,Chinese,2024-06-24,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,28.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.587531569631,-73.811506513311,414.0,32.0,94202.0,4303412.0,4161200001.0,QN12,POINT (-73.811506513311 40.587531569631)
41541247,CAFE EUROASIA,Brooklyn,602,BRIGHTON BEACH AVENUE,11235.0,7188910008,Russian,2026-04-07,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,4.0,A,2026-04-07T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.577626069185,-73.961294672205,313.0,48.0,36002.0,3245110.0,3086910047.0,BK19,POINT (-73.961294672205 40.577626069185)
50173629,BONE BROTH BEEF NOODLES SHOP,Queens,13335,ROOSEVELT AVE,11354.0,9293419275,Asian/Asian Fusion,2025-08-04,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,37.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.758501995257,-73.833241808988,407.0,20.0,87100.0,4112276.0,4049730016.0,QN22,POINT (-73.833241808988 40.758501995257)
50091934,POPEYES,Brooklyn,1110,AVENUE U,11223.0,7183360087,Chicken,2026-03-10,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,10.0,A,2026-03-10T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.598321660053,-73.960962144916,315.0,48.0,58200.0,3199391.0,3073430103.0,BK25,POINT (-73.960962144916 40.598321660053)
40698807,MAMA MIA 44 SW,Manhattan,621,9 AVENUE,10036.0,2018509162,Italian,2023-04-26,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,42.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.759632932643,-73.991762664033,104.0,3.0,12100.0,1026369.0,1010530036.0,MN15,POINT (-73.991762664033 40.759632932643)
50117518,KYURAMEN & TBAAR,Brooklyn,155,5 AVENUE,11217.0,9179091015,Japanese,2023-07-21,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12.0,A,2023-07-21T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.677894949453,-73.979435602619,306.0,39.0,13100.0,3019397.0,3009470005.0,BK37,POINT (-73.979435602619 40.677894949453)
50138006,COMFORT INN,Manhattan,548,WEST   48 STREET,10036.0,2125860400,Armenian,2023-12-01,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,27.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Compliance Inspection,40.764244298403,-73.99467893203,104.0,3.0,12900.0,1090609.0,1010760057.0,MN15,POINT (-73.99467893203 40.764244298403)
50161251,UNCLE FOON'S KITCHEN,Brooklyn,1482,86 STREET,11228.0,7185522252,Chinese,2025-07-09,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,25.0,B,2025-07-09T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.611590699658,-74.009846950332,311.0,50.0,17000.0,3166107.0,3063590040.0,BK27,POINT (-74.009846950332 40.611590699658)
50154007,D'BICHOTE ANTOJITOS & MAS,Manhattan,3515,BROADWAY,10031.0,7185843333,Spanish,2025-03-19,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,87.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.825664212619,-73.951014542162,109.0,7.0,22900.0,1062362.0,1020900036.0,MN04,POINT (-73.951014542162 40.825664212619)
50038882,MIKE'S DELI,Brooklyn,9510,4 AVENUE,11209.0,7182385200,American,2023-05-30,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,24.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.615643653446,-74.031242741301,310.0,47.0,5400.0,3155635.0,3061170134.0,BK31,POINT (-74.031242741301 40.615643653446)
50162483,TOUS LES JOURS,Queens,271-02,UNION TURNPIKE,11040.0,3474265398,Bakery Products/Desserts,2026-04-27,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,12.0,A,2026-04-27T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.751862167958,-73.702789856761,413.0,23.0,157901.0,4177259.0,4086740013.0,QN44,POINT (-73.702789856761 40.751862167958)
50179935,NEW HONG KONG KITCHEN,Bronx,1838,EAST TREMONT AVENUE,10460.0,6463619275,Chinese,2026-05-04,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2026-05-04T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.840542187967,-73.866487595887,209.0,18.0,21601.0,2028704.0,2039250009.0,BX08,POINT (-73.866487595887 40.840542187967)
50160911,PECKING HOUSE,Manhattan,83,HENRY STREET,10002.0,6463603351,Chicken,2025-05-28,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,16.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.713109289566,-73.993398877033,103.0,1.0,800.0,1003530.0,1002820007.0,MN27,POINT (-73.993398877033 40.713109289566)
41247493,MY PLACE FAMILY PIZZA,Bronx,240,EAST  198 STREET,10458.0,7185622399,Pizza,2025-11-24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,2025-11-24T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.869306788352,-73.889559125976,207.0,15.0,40501.0,2017054.0,2033010054.0,BX05,POINT (-73.889559125976 40.869306788352)
40573338,CRAB SHANTY,Bronx,361,CITY ISLAND AVENUE,10464.0,7188851810,Seafood,2025-06-03,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12.0,A,2025-06-03T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.84864561614,-73.787019700962,210.0,13.0,51600.0,2082325.0,2056330137.0,BX10,POINT (-73.787019700962 40.84864561614)
50113973,BELLA UNION,Manhattan,411,3 AVENUE,10016.0,2123581902,American,2026-04-13,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,46.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.742435646672,-73.980505451793,106.0,2.0,6600.0,1019911.0,1009090054.0,MN20,POINT (-73.980505451793 40.742435646672)
50094579,"DEN SOCIAL, KARAOKE DUET",Manhattan,65,WEST   36 STREET,10018.0,2125643003,Asian/Asian Fusion,2020-02-28,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,7.0,A,2020-02-28T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.750725629097,-73.985999852129,105.0,4.0,8400.0,1015920.0,1008380008.0,MN17,POINT (-73.985999852129 40.750725629097)
50167093,XELAJU GROCERY,Brooklyn,514,60 STREET,11220.0,6464275429,Spanish,2025-10-16,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,84.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.639136706724,-74.015623288206,307.0,38.0,12200.0,3143472.0,3057830011.0,BK32,POINT (-74.015623288206 40.639136706724)
41136967,CLANDESTINO,Manhattan,35,CANAL STREET,10002.0,2124755505,American,2023-05-26,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,2023-05-26T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.714637964045,-73.99101793736,103.0,1.0,1600.0,1003825.0,1002970036.0,MN27,POINT (-73.99101793736 40.714637964045)
50058269,ESPINAL DELI & GROCERY,Brooklyn,282,NOSTRAND AVENUE,11205.0,7188571784,Spanish,2023-05-22,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.690257258274,-73.951557934126,303.0,36.0,24100.0,3049733.0,3017830055.0,BK75,POINT (-73.951557934126 40.690257258274)
40642602,THE FOOD HUT,Queens,135-32,ROCKAWAY BOULEVARD,11420.0,7185297743,Caribbean,2025-08-05,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2025-08-05T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.674446792081,-73.80260051697,410.0,28.0,81400.0,4255229.0,4117600116.0,QN55,POINT (-73.80260051697 40.674446792081)
40391272,LINA RESTAURANT,Manhattan,500,WEST  207 STREET,10034.0,2125675031,Latin American,2024-04-04,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12.0,A,2024-04-04T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.864459392694,-73.918974987265,112.0,10.0,29300.0,1081909.0,1022190021.0,MN01,POINT (-73.918974987265 40.864459392694)
50085949,AUNT BUTCHIES OF BROOKLYN,Staten Island,4864,ARTHUR KILL ROAD,10309.0,7182270002,Italian,2025-01-09,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,30.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.523565303537,-74.239205152461,503.0,51.0,22600.0,5095697.0,5075840065.0,SI11,POINT (-74.239205152461 40.523565303537)
50148431,CHARLOTTE CAFE,Manhattan,2541,BROADWAY,10025.0,9292787458,Bakery Products/Desserts,2024-10-21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,45.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.794079277123,-73.972216151606,107.0,6.0,18300.0,1033693.0,1012430010.0,MN12,POINT (-73.972216151606 40.794079277123)
50151231,BEST WESTERN,Brooklyn,8315,4 AVENUE,11209.0,7182383737,Continental,2024-07-25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,2024-07-25T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.62483689663,-74.02750058388,310.0,43.0,13800.0,3152463.0,3060180001.0,BK31,POINT (-74.02750058388 40.62483689663)
50117478,SUNSET BAGELS,Brooklyn,8624,5 AVENUE,11209.0,7188228233,American,2024-01-17,Establishment re-closed by DOHMH.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Reopening Inspection,40.621282660059,-74.026400446045,310.0,47.0,16000.0,3153556.0,3060450044.0,BK31,POINT (-74.026400446045 40.621282660059)
50135478,VAN LEEUWEN ICE CREAM,Manhattan,1,WATER STREET,10004.0,7187011630,Frozen Desserts,2024-11-06,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12.0,A,2024-11-06T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.702437105539,-74.012742087221,101.0,1.0,900.0,1000005.0,1000047501.0,MN25,POINT (-74.012742087221 40.702437105539)
50164299,MOKA MO,Manhattan,90,WEST HOUSTON STREET,10012.0,3478248422,Coffee/Tea,2025-10-23,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,31.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.727014471895,-74.000072158532,102.0,1.0,6500.0,1077791.0,1005250057.0,MN23,POINT (-74.000072158532 40.727014471895)
